,date,pred,scale,actual,trgt,net_pnl
0,2015-01-06,1.0,0.09049449514774596,1,0.003786192053381778,0.06659961633721963
1,2015-01-07,1.0,0.09049449514774596,1,0.04777446053185106,0.08860033245124166
2,2015-01-08,1.0,0.09049449514774596,-1,0.052693104787543216,-0.09221185035308838
3,2015-01-09,1.0,0.09049449514774596,-1,0.046396237767572915,-0.09244492365387985
4,2015-01-12,1.0,0.09049449514774596,-1,0.042798956089830746,-0.09260885468021397
5,2015-01-13,1.0,0.09049449514774596,-1,0.038076351555500515,-0.09287109150886219
6,2015-01-14,1.0,0.09049449514774596,-1,0.03455058627748058,-0.09311360775290953
7,2015-01-15,1.0,0.09049449514774596,1,0.03396640516671824,0.08783033829786054
8,2015-01-16,1.0,0.09049449514774596,1,0.03597416547940625,0.08797902387911347
9,2015-01-20,1.0,0.09049449514774596,1,0.03461268335783586,0.08788008124061522
10,2015-01-21,1.0,0.09049449514774596,1,0.03258528539402606,0.08771742209221027
11,2015-01-22,1.0,0.09049449514774596,-1,0.03586062136824187,-0.09301793083456311
12,2015-01-23,1.0,0.7185310437367596,-1,0.03343710812970388,-0.740019431804339
13,2015-01-26,1.0,0.7185310437367596,-1,0.031452593007941336,-0.7413752079489482
14,2015-01-27,1.0,0.7185310437367596,1,0.040926417594908844,0.7009748164944588
15,2015-01-28,1.0,0.7185310437367596,1,0.03869136742146712,0.6999606875755569
16,2015-01-29,1.0,0.7185310437367596,1,0.03803117105300987,0.69963832675946
17,2015-01-30,1.0,0.7185310437367596,1,0.03650936554686848,0.6988508506470908
18,2015-02-02,1.0,0.7185310437367596,1,0.035721588445429074,0.6984168505887908
19,2015-02-03,1.0,0.7185310437367596,1,0.03483385927833411,0.6979042618687571
20,2015-02-04,1.0,0.7185310437367596,1,0.03293563371068703,0.6967154857156126
21,2015-02-05,1.0,0.7185310437367596,1,0.032063880033406135,0.6961223822046355
22,2015-02-06,1.0,0.7185310437367596,1,0.031177380324361525,0.6954852332661198
23,2015-02-09,1.0,0.7185310437367596,1,0.029800376116624394,0.6944203771378459
24,2015-02-10,1.0,0.7185310437367596,1,0.031797978853735406,0.6959350023027953
25,2015-02-11,1.0,0.5582938604592994,1,0.030165539509689008,0.5397868036495521
26,2015-02-12,1.0,0.5582938604592994,1,0.02993134370880263,0.5396420012567368
27,2015-02-13,1.0,0.5582938604592994,1,0.028800698120019026,0.5389097999038126
28,2015-02-17,1.0,0.5582938604592994,1,0.02742750994436158,0.5379393511698122
29,2015-02-18,1.0,0.18138159203958387,1,0.02607770654566792,0.17442643144824257
30,2015-02-19,1.0,0.18138159203958387,1,0.024802406954409065,0.17406882277474134
31,2015-02-20,0.0,0.0,1,0.023707136154523526,0.0
32,2015-02-23,0.0,0.0,1,0.022606501346871886,0.0
33,2015-02-24,1.0,0.5912219684128198,-1,0.021610230059766613,-0.618579132571351
34,2015-02-25,1.0,0.5373590177947727,1,0.02120553761119878,0.5120197083965707
