,date,pred,scale,actual,trgt,net_pnl
0,2015-01-06,1.0,0.9683154882256059,1,0.003786192053381778,0.7126338447871784
1,2015-01-07,1.0,0.9683154882256059,1,0.04777446053185106,0.9480474368568483
2,2015-01-08,1.0,0.9683154882256059,-1,0.052693104787543216,-0.9866916517856426
3,2015-01-09,1.0,0.9683154882256059,-1,0.046396237767572915,-0.9891855989222035
4,2015-01-12,1.0,0.9683154882256059,-1,0.042798956089830746,-0.9909397050867927
5,2015-01-13,1.0,0.9683154882256059,-1,0.038076351555500515,-0.9937457098315969
6,2015-01-14,1.0,0.9683154882256059,-1,0.03455058627748058,-0.9963406990060648
7,2015-01-15,1.0,0.9683154882256059,1,0.03396640516671824,0.9398082918862642
8,2015-01-16,1.0,0.9683154882256059,1,0.03597416547940625,0.9413992676795208
9,2015-01-20,1.0,0.9683154882256059,1,0.03461268335783586,0.9403405547804948
10,2015-01-21,1.0,0.9683154882256059,1,0.03258528539402606,0.9386000580525453
11,2015-01-22,1.0,0.9683154882256059,-1,0.03586062136824187,-0.9953169301928427
12,2015-01-23,1.0,0.9683154882256059,-1,0.03343710812970388,-0.9972739294289653
13,2015-01-26,1.0,0.9683154882256059,-1,0.031452593007941336,-0.9991010168607963
14,2015-01-27,1.0,0.9683154882256059,1,0.040926417594908844,0.9446561531116783
15,2015-01-28,1.0,0.9683154882256059,1,0.03869136742146712,0.9432894804427797
16,2015-01-29,1.0,0.9683154882256059,1,0.03803117105300987,0.9428550566642324
17,2015-01-30,1.0,0.9683154882256059,1,0.03650936554686848,0.9417938285894519
18,2015-02-02,1.0,0.9683154882256059,1,0.035721588445429074,0.9412089561862259
19,2015-02-03,1.0,0.9683154882256059,1,0.03483385927833411,0.9405181751809725
20,2015-02-04,1.0,0.9683154882256059,1,0.03293563371068703,0.9389161422957449
21,2015-02-05,1.0,0.9683154882256059,1,0.032063880033406135,0.9381168569749421
22,2015-02-06,1.0,0.9683154882256059,1,0.031177380324361525,0.9372582146228138
23,2015-02-09,1.0,0.9683154882256059,1,0.029800376116624394,0.9358231803390099
24,2015-02-10,1.0,0.9683154882256059,1,0.031797978853735406,0.9378643378072377
25,2015-02-11,1.0,0.9683154882256059,1,0.030165539509689008,0.9362164969603135
26,2015-02-12,1.0,0.9683154882256059,1,0.02993134370880263,0.9359653489366186
27,2015-02-13,1.0,0.9683154882256059,1,0.028800698120019026,0.934695404986397
28,2015-02-17,1.0,0.9683154882256059,1,0.02742750994436158,0.9330122402478694
29,2015-02-18,1.0,0.9683154882256059,1,0.02607770654566792,0.9311849853561506
30,2015-02-19,1.0,0.9683154882256059,1,0.024802406954409065,0.9292758720145967
31,2015-02-20,1.0,0.9043772521664808,1,0.023707136154523526,0.8662309699673243
32,2015-02-23,0.0,0.0,1,0.022606501346871886,0.0
33,2015-02-24,0.0,0.0,-1,0.021610230059766613,0.0
34,2015-02-25,1.0,0.3443894244757866,1,0.02120553761119878,0.32814964829026155
35,2015-02-26,0.0,0.0,-1,0.02026908941256041,0.0
36,2015-02-27,0.0,0.0,1,0.020355346152288845,0.0
37,2015-03-02,0.0,0.0,-1,0.02032824579850038,0.0
38,2015-03-03,0.0,0.0,-1,0.02051158000383386,0.0
39,2015-03-04,0.0,0.0,-1,0.020183360082282224,0.0
40,2015-03-05,0.0,0.0,-1,0.019181248521345288,0.0
41,2015-03-06,0.0,0.0,-1,0.021711167430170486,0.0
42,2015-03-09,1.0,0.04267844221211679,-1,0.02081198669826706,-0.04472901010181185
43,2015-03-10,1.0,0.758875645100198,1,0.026245946476095565,0.7299627334290691
44,2015-03-11,1.0,0.9444845829408696,1,0.02529060245701475,0.9071407813946408
45,2015-03-12,1.0,0.758875645100198,1,0.025149064942835968,0.7287017411033272
46,2015-03-13,1.0,0.7807990357860143,1,0.02410116868968628,0.7484036507134614
47,2015-03-16,1.0,1.0,1,0.026215558176133996,0.9618561676448306
48,2015-03-17,1.0,0.9272283766148428,1,0.02497895283942193,0.8901094764081321
49,2015-03-18,1.0,0.4931326911858889,1,0.025217884071574367,0.47357858681765774
50,2015-03-19,0.0,0.0,-1,0.023983187707442493,0.0
51,2015-03-20,0.0,0.0,-1,0.023389182270886474,0.0
52,2015-03-23,0.0,0.0,-1,0.022615752392854283,0.0
53,2015-03-24,0.0,0.0,-1,0.021920784090268163,0.0
54,2015-03-25,1.0,1.0,1,0.030169073319547587,0.9668545717669143
55,2015-03-26,1.0,0.8853072915898965,1,0.028714331134411943,0.8544768168359781
56,2015-03-27,1.0,1.0,1,0.027649780014861874,0.9638346549550315
57,2015-03-30,1.0,1.0,-1,0.028846148805966178,-1.0346654709873158
58,2015-03-31,1.0,1.0,1,0.029018172589580865,0.9655400236890612
59,2015-04-01,1.0,1.0,1,0.027933155023360294,0.964201530378716
60,2015-04-02,1.0,1.0,1,0.026620872795386243,0.9624369026294308
61,2015-04-06,1.0,0.7066202841540928,1,0.026639155240418655,0.6800956532809963
62,2015-04-07,1.0,1.0,1,0.025362663457821413,0.96057351881904
63,2015-04-08,1.0,1.0,1,0.02526818997240817,0.9604261157127745
64,2015-04-09,1.0,0.9777653998831073,-1,0.02459802194434652,-1.0175135411748721
65,2015-04-10,1.0,0.6302282324304834,-1,0.023555472789879184,-0.656982162785509
66,2015-04-13,1.0,1.0,-1,0.02265566149190679,-1.0441371293982218
67,2015-04-14,1.0,0.567011144238929,-1,0.021814378825959577,-0.593002494137662
68,2015-04-15,1.0,0.6302282323730577,-1,0.021307512933229626,-0.6598045915656434
69,2015-04-16,1.0,0.9625665757728321,-1,0.020364341146800614,-1.0098315132386133
70,2015-04-17,1.0,1.0,1,0.02440103724112971,0.9590198150212436
71,2015-04-20,1.0,0.8538799635207269,1,0.02717048639576925,0.822454374538091
72,2015-04-21,1.0,0.47066176809103505,1,0.02603759919705679,0.45258622706330437
73,2015-04-22,1.0,0.09362096213025192,1,0.025069953251331455,0.08988672190445277
74,2015-04-23,0.0,0.0,1,0.02395208367278553,0.0
